<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.30	04:30:00	12515.6	12516.0	12498.1	12501.2	1818	0	19
2022.08.30	04:45:00	12501.2	12502.6	12481.5	12487.9	1772	0	19
2022.08.30	05:00:00	12488.1	12490.7	12476.1	12486.3	1655	0	19
2022.08.30	05:15:00	12486.3	12492.5	12472.9	12487.7	1520	0	19
2022.08.30	05:30:00	12487.8	12498.0	12483.2	12492.3	1066	0	19
2022.08.30	05:45:00	12492.7	12500.7	12487.0	12497.4	1215	0	19
2022.08.30	06:00:00	12497.4	12497.5	12489.6	12489.8	976	0	19
2022.08.30	06:15:00	12489.8	12503.2	12486.8	12503.1	1180	0	19
2022.08.30	06:30:00	12503.2	12516.7	12498.7	12514.6	1072	0	19
2022.08.30	06:45:00	12515.1	12518.1	12509.4	12518.0	923	0	19
2022.08.30	07:00:00	12518.0	12519.9	12512.9	12515.3	687	0	19
2022.08.30	07:15:00	12515.3	12541.8	12514.2	12537.9	1181	0	19
2022.08.30	07:30:00	12537.9	12553.4	12536.8	12545.3	1268	0	19
2022.08.30	07:45:00	12545.3	12548.0	12535.0	12538.5	869	0	19
2022.08.30	08:00:00	12538.3	12542.5	12528.7	12541.6	1252	0	19
2022.08.30	08:15:00	12541.8	12543.6	12521.1	12521.8	1169	0	19
2022.08.30	08:30:00	12521.8	12532.5	12520.6	12527.7	1001	0	19
2022.08.30	08:45:00	12527.7	12536.0	12518.9	12534.8	1162	0	19
2022.08.30	09:00:00	12534.8	12539.2	12520.0	12526.5	1604	0	19
2022.08.30	09:15:00	12526.3	12539.9	12517.2	12535.0	1321	0	19
2022.08.30	09:30:00	12534.7	12548.1	12520.8	12544.5	1397	0	19
2022.08.30	09:45:00	12544.4	12546.6	12524.2	12537.0	1458	0	19
2022.08.30	10:00:00	12538.0	12557.0	12526.4	12551.5	2986	0	19
2022.08.30	10:15:00	12551.7	12572.7	12546.2	12562.5	2733	0	19
2022.08.30	10:30:00	12562.2	12589.0	12558.7	12588.5	2416	0	19
2022.08.30	10:45:00	12589.8	12606.2	12579.6	12585.4	2546	0	19
2022.08.30	11:00:00	12585.7	12639.0	12585.2	12633.6	2678	0	19
2022.08.30	11:15:00	12633.8	12646.0	12631.0	12643.5	2158	0	19
2022.08.30	11:30:00	12643.4	12646.4	12619.4	12624.7	1802	0	19
2022.08.30	11:45:00	12624.7	12628.6	12619.8	12620.5	1367	0	19
2022.08.30	12:00:00	12620.5	12625.8	12609.3	12611.1	1508	0	19
2022.08.30	12:15:00	12611.1	12617.5	12601.6	12613.8	1635	0	19
2022.08.30	12:30:00	12613.8	12636.2	12612.6	12627.6	1858	0	19
2022.08.30	12:45:00	12627.6	12631.5	12617.2	12624.4	1592	0	19
2022.08.30	13:00:00	12624.3	12639.6	12615.8	12635.1	1664	0	19
2022.08.30	13:15:00	12635.2	12635.2	12622.8	12632.5	1317	0	19
2022.08.30	13:30:00	12632.6	12635.1	12624.3	12625.2	1198	0	19
2022.08.30	13:45:00	12625.1	12627.0	12616.5	12617.9	1306	0	19
2022.08.30	14:00:00	12617.8	12625.9	12611.8	12615.5	1586	0	19
2022.08.30	14:15:00	12615.5	12623.5	12605.4	12610.9	1373	0	19
2022.08.30	14:30:00	12609.7	12614.4	12604.5	12610.7	1383	0	19
2022.08.30	14:45:00	12611.1	12617.6	12588.9	12596.3	1712	0	19
2022.08.30	15:00:00	12597.9	12614.7	12595.0	12604.1	1769	0	19
2022.08.30	15:15:00	12604.2	12610.0	12567.9	12574.2	2369	0	19
2022.08.30	15:30:00	12574.1	12574.1	12547.8	12562.6	2624	0	19
2022.08.30	15:45:00	12562.7	12574.2	12550.0	12550.5	2462	0	19
2022.08.30	16:00:00	12550.3	12567.8	12541.3	12563.9	2679	0	19
2022.08.30	16:15:00	12564.2	12564.5	12544.0	12552.2	2621	0	19
2022.08.30	16:30:00	12551.6	12575.6	12490.6	12495.2	5308	0	10
2022.08.30	16:45:00	12494.6	12518.4	12451.9	12470.5	5091	0	10
2022.08.30	17:00:00	12470.5	12485.6	12400.2	12416.2	4820	0	10
2022.08.30	17:15:00	12416.4	12420.9	12378.4	12395.1	4713	0	10
2022.08.30	17:30:00	12395.2	12402.3	12291.4	12296.6	4710	0	10
2022.08.30	17:45:00	12296.4	12334.0	12261.3	12334.0	4583	0	10
2022.08.30	18:00:00	12334.3	12353.7	12297.5	12314.9	4582	0	10
2022.08.30	18:15:00	12315.2	12356.9	12301.8	12334.4	4607	0	10
2022.08.30	18:30:00	12334.2	12370.2	12315.8	12332.4	4773	0	10
2022.08.30	18:45:00	12332.5	12355.7	12308.8	12333.9	4552	0	10
2022.08.30	19:00:00	12334.3	12367.4	12328.8	12361.8	4367	0	10
2022.08.30	19:15:00	12361.8	12384.7	12321.5	12335.4	4246	0	10
2022.08.30	19:30:00	12335.7	12337.4	12292.8	12294.9	3862	0	10
2022.08.30	19:45:00	12295.0	12317.9	12280.1	12304.3	3754	0	10
2022.08.30	20:00:00	12304.6	12319.0	12263.7	12264.0	3786	0	10
2022.08.30	20:15:00	12264.0	12279.3	12248.6	12272.5	3703	0	10
2022.08.30	20:30:00	12272.7	12284.4	12241.7	12241.7	3760	0	10
2022.08.30	20:45:00	12242.1	12302.4	12237.5	12288.7	4011	0	10
2022.08.30	21:00:00	12288.7	12313.9	12275.2	12303.3	3967	0	10
2022.08.30	21:15:00	12303.6	12313.4	12271.2	12275.1	4048	0	10
2022.08.30	21:30:00	12275.4	12309.9	12274.2	12278.8	4185	0	10
2022.08.30	21:45:00	12278.8	12308.5	12276.8	12295.3	3915	0	10
2022.08.30	22:00:00	12295.0	12374.4	12291.3	12357.2	4676	0	10
2022.08.30	22:15:00	12357.4	12365.3	12333.9	12341.1	4131	0	10
2022.08.30	22:30:00	12341.6	12357.8	12306.0	12337.0	4073	0	10
2022.08.30	22:45:00	12340.3	12355.2	12298.9	12342.2	4614	0	10
2022.08.30	23:00:00	12348.2	12369.2	12340.3	12360.8	2303	0	19
2022.08.30	23:15:00	12360.7	12361.3	12350.7	12357.1	1133	0	19
2022.08.30	23:30:00	12357.3	12363.5	12355.0	12355.0	934	0	19
2022.08.30	23:45:00	12355.1	12358.0	12342.3	12349.8	1069	0	19
2022.08.31	01:00:00	12354.7	12356.7	12339.7	12343.6	665	0	19
2022.08.31	01:15:00	12343.5	12344.4	12335.1	12340.7	532	0	19
2022.08.31	01:30:00	12340.6	12354.5	12340.6	12354.5	652	0	19
2022.08.31	01:45:00	12354.6	12358.2	12351.5	12356.2	590	0	19
2022.08.31	02:00:00	12356.1	12360.1	12342.6	12346.3	605	0	19
2022.08.31	02:15:00	12346.4	12352.2	12344.7	12349.5	426	0	19
2022.08.31	02:30:00	12349.6	12349.6	12335.4	12346.4	502	0	19
2022.08.31	02:45:00	12346.2	12356.1	12342.4	12354.0	750	0	19
2022.08.31	03:00:00	12354.1	12377.0	12349.0	12369.9	1681	0	19
2022.08.31	03:15:00	12370.0	12381.1	12364.5	12377.6	1115	0	19
2022.08.31	03:30:00	12378.0	12396.2	12369.3	12395.1	1296	0	19
2022.08.31	03:45:00	12395.0	12401.0	12391.1	12392.6	1128	0	19
2022.08.31	04:00:00	12393.0	12395.3	12384.5	12393.3	1019	0	19
2022.08.31	04:15:00	12393.1	12395.1	12384.6	12392.1	1016	0	19
2022.08.31	04:30:00	12392.3	12414.4	12392.3	12406.4	1659	0	19
2022.08.31	04:45:00	12406.5	12407.2	12394.1	12396.9	1412	0	19
2022.08.31	05:00:00	12397.6	12406.6	12394.3	12398.2	1232	0	19
2022.08.31	05:15:00	12398.3	12403.9	12395.0	12399.8	973	0	19
2022.08.31	05:30:00	12399.7	12417.8	12399.7	12409.3	1108	0	19
2022.08.31	05:45:00	12409.9	12413.4	12403.1	12404.7	837	0	19
2022.08.31	06:00:00	12404.6	12415.8	12399.7	12412.9	992	0	19
2022.08.31	06:15:00	12412.7	12437.3	12408.4	12431.4	1172	0	19
2022.08.31	06:30:00	12431.5	12440.0	12426.0	12428.7	1140	0	19
2022.08.31	06:45:00	12429.0	12429.8	12423.3	12426.8	722	0	19
2022.08.31	07:00:00	12426.7	12431.3	12424.4	12429.7	567	0	19
2022.08.31	07:15:00	12429.8	12431.2	12422.7	12423.1	469	0	19
2022.08.31	07:30:00	12423.6	12463.0	12420.3	12448.0	1131	0	19
2022.08.31	07:45:00	12448.1	12448.3	12437.5	12440.5	671	0	19
2022.08.31	08:00:00	12440.6	12446.3	12432.1	12445.1	1035	0	19
2022.08.31	08:15:00	12444.6	12462.4	12441.7	12447.0	1312	0	19
2022.08.31	08:30:00	12446.9	12447.6	12428.3	12429.3	1216	0	19
2022.08.31	08:45:00	12429.4	12439.7	12421.2	12438.9	1260	0	19
2022.08.31	09:00:00	12439.3	12451.9	12432.2	12448.5	1550	0	19
2022.08.31	09:15:00	12446.5	12446.7	12425.5	12431.1	1223	0	19
2022.08.31	09:30:00	12431.0	12431.6	12415.6	12422.8	1224	0	19
2022.08.31	09:45:00	12423.0	12434.4	12422.3	12431.9	1019	0	19
2022.08.31	10:00:00	12432.4	12442.0	12407.1	12424.8	2629	0	19
2022.08.31	10:15:00	12423.4	12438.0	12412.3	12417.5	2232	0	19
2022.08.31	10:30:00	12416.3	12416.3	12383.8	12388.2	2444	0	19
2022.08.31	10:45:00	12387.7	12399.2	12374.2	12386.4	2247	0	19
2022.08.31	11:00:00	12385.9	12407.3	12380.1	12382.7	2233	0	19
2022.08.31	11:15:00	12384.0	12397.3	12356.0	12370.0	2393	0	19
2022.08.31	11:30:00	12370.4	12389.5	12359.3	12387.5	2159	0	19
2022.08.31	11:45:00	12387.4	12403.7	12379.5	12381.6	1907	0	19
2022.08.31	12:00:00	12381.5	12382.0	12351.3	12352.1	2373	0	19
2022.08.31	12:15:00	12353.5	12371.7	12350.3	12355.6	2052	0	19
2022.08.31	12:30:00	12355.3	12371.6	12349.3	12370.9	1994	0	19
2022.08.31	12:45:00	12371.5	12379.6	12355.4	12369.9	1822	0	19
2022.08.31	13:00:00	12369.8	12397.8	12362.1	12397.3	2023	0	19
2022.08.31	13:15:00	12396.9	12424.2	12392.8	12415.5	2057	0	19
2022.08.31	13:30:00	12415.4	12435.7	12398.8	12431.4	2107	0	19
2022.08.31	13:45:00	12431.6	12458.5	12420.6	12430.5	2295	0	19
2022.08.31	14:00:00	12430.3	12442.0	12414.4	12419.9	2055	0	19
2022.08.31	14:15:00	12420.1	12443.8	12413.9	12424.6	2042	0	19
2022.08.31	14:30:00	12424.5	12430.6	12405.8	12410.0	1747	0	19
2022.08.31	14:45:00	12410.5	12425.5	12400.0	12423.3	1781	0	19
2022.08.31	15:00:00	12420.0	12442.4	12415.8	12426.5	2199	0	19
2022.08.31	15:15:00	12426.2	12456.5	12426.0	12440.1	2773	0	19
2022.08.31	15:30:00	12440.0	12441.1	12409.4	12418.9	2707	0	19
2022.08.31	15:45:00	12418.6	12461.8	12415.4	12444.3	2592	0	19
2022.08.31	16:00:00	12444.2	12477.3	12435.9	12458.4	2864	0	19
2022.08.31	16:15:00	12458.6	12485.6	12444.5	12465.2	3448	0	19
2022.08.31	16:30:00	12465.0	12480.2	12381.2	12472.5	5392	0	10
2022.08.31	16:45:00	12473.5	12502.2	12440.9	12445.8	5327	0	10
2022.08.31	17:00:00	12444.7	12456.7	12408.4	12428.9	5165	0	10
2022.08.31	17:15:00	12428.6	12428.9	12365.4	12374.9	4937	0	10
2022.08.31	17:30:00	12375.0	12393.4	12343.4	12388.4	5087	0	10
2022.08.31	17:45:00	12388.5	12409.6	12342.4	12350.9	4812	0	10
2022.08.31	18:00:00	12351.3	12351.6	12291.4	12309.4	4943	0	10
2022.08.31	18:15:00	12309.1	12341.0	12293.7	12321.3	4826	0	10
2022.08.31	18:30:00	12320.4	12376.2	12304.2	12370.2	4706	0	10
2022.08.31	18:45:00	12370.1	12394.0	12356.6	12380.3	4164	0	10
2022.08.31	19:00:00	12380.1	12390.4	12354.0	12367.9	4245	0	10
2022.08.31	19:15:00	12366.7	12388.1	12343.2	12357.4	4297	0	10
2022.08.31	19:30:00	12358.0	12370.7	12325.5	12335.6	3941	0	10
2022.08.31	19:45:00	12335.1	12350.0	12322.9	12335.8	3842	0	10
2022.08.31	20:00:00	12335.0	12359.7	12326.3	12345.2	3864	0	10
2022.08.31	20:15:00	12345.5	12346.5	12296.1	12312.0	3943	0	10
2022.08.31	20:30:00	12311.7	12319.1	12276.3	12289.7	3781	0	10
2022.08.31	20:45:00	12290.2	12308.5	12283.7	12304.7	3432	0	10
2022.08.31	21:00:00	12304.3	12330.6	12291.7	12320.9	4056	0	10
2022.08.31	21:15:00	12321.1	12334.3	12306.5	12315.6	3762	0	10
2022.08.31	21:30:00	12315.7	12317.7	12270.1	12275.1	3873	0	10
2022.08.31	21:45:00	12274.5	12292.2	12267.4	12288.5	3564	0	10
2022.08.31	22:00:00	12287.6	12338.2	12276.5	12337.5	4311	0	10
2022.08.31	22:15:00	12337.7	12365.7	12313.6	12325.5	4314	0	10
2022.08.31	22:30:00	12326.0	12365.6	12309.9	12362.4	4359	0	10
2022.08.31	22:45:00	12362.2	12376.6	12269.9	12271.6	4950	0	10
2022.08.31	23:00:00	12271.4	12297.6	12268.9	12292.3	2758	0	10
2022.08.31	23:15:00	12292.4	12296.0	12290.4	12295.9	898	0	19
2022.08.31	23:30:00	12295.7	12298.9	12294.4	12295.6	627	0	19
2022.08.31	23:45:00	12295.1	12296.1	12286.8	12295.5	772	0	19
2022.09.01	01:00:00	12261.2	12280.7	12251.6	12251.6	976	0	19
2022.09.01	01:15:00	12251.5	12255.5	12209.9	12213.7	1664	0	19
2022.09.01	01:30:00	12213.2	12216.6	12194.6	12199.6	1427	0	19
2022.09.01	01:45:00	12199.5	12218.2	12199.5	12214.8	894	0	19
2022.09.01	02:00:00	12214.6	12215.1	12189.5	12190.7	1201	0	19
2022.09.01	02:15:00	12191.0	12191.0	12147.7	12150.4	1476	0	19
2022.09.01	02:30:00	12150.7	12160.1	12140.2	12154.6	1744	0	19
2022.09.01	02:45:00	12154.5	12170.2	12154.1	12165.4	1638	0	19
2022.09.01	03:00:00	12165.5	12172.4	12143.4	12144.2	2071	0	19
2022.09.01	03:15:00	12144.4	12160.8	12140.7	12158.9	1879	0	19
2022.09.01	03:30:00	12158.4	12163.1	12114.6	12116.4	1949	0	19
2022.09.01	03:45:00	12116.9	12138.5	12111.6	12137.8	2072	0	19
2022.09.01	04:00:00	12138.0	12152.8	12135.4	12146.5	1728	0	19
2022.09.01	04:15:00	12146.8	12162.7	12146.3	12155.8	1895	0	19
2022.09.01	04:30:00	12156.1	12163.6	12141.2	12159.1	2200	0	19
2022.09.01	04:45:00	12159.7	12165.0	12148.0	12161.6	1823	0	19
2022.09.01	05:00:00	12161.2	12168.7	12156.9	12160.8	1552	0	19
2022.09.01	05:15:00	12161.3	12177.0	12159.3	12169.6	1299	0	19
2022.09.01	05:30:00	12169.5	12169.6	12154.5	12157.9	1263	0	19
2022.09.01	05:45:00	12158.2	12162.0	12149.9	12158.7	1012	0	19
2022.09.01	06:00:00	12158.4	12162.7	12150.4	12154.9	1024	0	19
2022.09.01	06:15:00	12154.8	12158.0	12145.9	12152.2	882	0	19
2022.09.01	06:30:00	12152.9	12155.4	12127.5	12128.2	1159	0	19
2022.09.01	06:45:00	12127.2	12134.2	12121.6	12124.3	1449	0	19
2022.09.01	07:00:00	12124.0	12133.6	12121.8	12125.3	1038	0	19
2022.09.01	07:15:00	12125.8	12131.2	12123.8	12129.5	842	0	19
2022.09.01	07:30:00	12129.8	12142.0	12127.3	12136.7	942	0	19
2022.09.01	07:45:00	12137.2	12153.1	12137.2	12149.0	951	0	19
2022.09.01	08:00:00	12149.2	12150.1	12138.8	12145.2	1307	0	19
