<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.21	17:00:00	12684.9	12715.4	12676.7	12712.9	1408	0	9
2022.09.21	17:15:00	12713.4	12750.7	12705.9	12748.7	1401	0	9
2022.09.21	17:30:00	12749.2	12752.7	12728.6	12738.0	1483	0	9
2022.09.21	17:45:00	12738.5	12754.5	12732.6	12742.0	1323	0	9
2022.09.21	18:00:00	12742.5	12758.3	12729.5	12757.8	1278	0	9
2022.09.21	18:15:00	12757.8	12773.7	12750.3	12761.2	1027	0	9
2022.09.21	18:30:00	12762.2	12792.3	12756.9	12789.3	1164	0	9
2022.09.21	18:45:00	12788.8	12792.3	12770.4	12782.9	836	0	15
2022.09.21	19:00:00	12782.4	12800.3	12777.4	12792.8	726	0	15
2022.09.21	19:15:00	12792.8	12797.8	12782.4	12792.3	635	0	15
2022.09.21	19:30:00	12791.8	12799.3	12786.9	12788.9	533	0	15
2022.09.21	19:45:00	12788.4	12793.8	12767.9	12768.9	662	0	15
2022.09.21	20:00:00	12768.9	12776.4	12766.9	12775.4	541	0	15
2022.09.21	20:15:00	12774.9	12774.9	12759.9	12771.9	560	0	15
2022.09.21	20:30:00	12771.9	12788.4	12771.4	12786.9	496	0	15
2022.09.21	20:45:00	12786.9	12791.4	12771.9	12782.9	526	0	15
2022.09.21	21:00:00	12786.9	12787.4	12645.6	12672.0	2892	0	15
2022.09.21	21:15:00	12671.0	12738.9	12668.1	12710.0	2464	0	15
2022.09.21	21:30:00	12708.0	12842.8	12687.0	12836.3	3393	0	15
2022.09.21	21:45:00	12836.8	12860.8	12783.4	12819.3	3196	0	15
2022.09.21	22:00:00	12818.3	12829.3	12706.5	12774.9	2691	0	15
2022.09.21	22:15:00	12774.4	12786.9	12682.0	12683.0	2564	0	15
2022.09.21	22:30:00	12682.0	12706.0	12644.1	12644.1	2074	0	15
2022.09.21	22:45:00	12643.1	12657.1	12590.7	12590.7	1752	0	15
2022.09.21	23:00:00	12590.7	12598.6	12572.9	12587.8	651	0	15
2022.09.21	23:15:00	12588.7	12592.0	12550.1	12550.9	759	0	72
2022.09.21	23:30:00	12551.4	12572.0	12551.4	12561.1	609	0	72
2022.09.21	23:45:00	12561.9	12579.6	12561.1	12567.2	353	0	72
2022.09.22	01:00:00	12576.9	12589.8	12569.1	12573.2	483	0	72
2022.09.22	01:15:00	12572.4	12581.5	12568.3	12579.9	345	0	72
2022.09.22	01:30:00	12579.4	12580.7	12546.1	12546.1	360	0	72
2022.09.22	01:45:00	12545.7	12549.1	12536.5	12542.5	468	0	72
2022.09.22	02:00:00	12541.7	12549.9	12529.3	12530.9	371	0	72
2022.09.22	02:15:00	12531.7	12545.8	12530.1	12538.5	369	0	72
2022.09.22	02:30:00	12537.7	12540.2	12529.4	12536.5	486	0	72
2022.09.22	02:45:00	12536.9	12542.8	12529.2	12529.6	498	0	72
2022.09.22	03:15:00	12539.9	12539.9	12497.8	12509.2	379	0	37
2022.09.22	03:30:00	12509.7	12518.7	12495.3	12498.3	268	0	37
2022.09.22	03:45:00	12497.8	12505.3	12480.8	12487.8	293	0	37
2022.09.22	04:00:00	12487.8	12492.3	12461.8	12466.3	373	0	37
2022.09.22	04:15:00	12467.3	12474.3	12447.3	12452.8	290	0	37
2022.09.22	04:30:00	12452.8	12458.3	12450.3	12455.3	423	0	37
2022.09.22	04:45:00	12454.8	12475.3	12450.3	12474.8	286	0	37
2022.09.22	05:00:00	12474.3	12482.8	12463.3	12467.8	352	0	37
2022.09.22	05:15:00	12467.8	12484.3	12464.3	12474.3	294	0	37
2022.09.22	05:30:00	12474.3	12487.8	12470.3	12487.3	259	0	37
2022.09.22	05:45:00	12488.3	12506.3	12486.3	12499.3	448	0	37
2022.09.22	06:00:00	12498.3	12498.8	12484.3	12487.8	261	0	37
2022.09.22	06:15:00	12488.3	12498.3	12483.3	12493.8	185	0	37
2022.09.22	06:30:00	12494.3	12505.8	12493.8	12503.3	276	0	37
2022.09.22	06:45:00	12503.3	12506.3	12497.3	12500.8	166	0	37
2022.09.22	07:00:00	12501.8	12509.8	12499.8	12508.3	155	0	37
2022.09.22	07:15:00	12507.8	12522.3	12504.3	12518.8	215	0	37
2022.09.22	07:30:00	12518.3	12522.3	12515.3	12515.3	203	0	37
2022.09.22	07:45:00	12515.3	12522.8	12512.8	12516.3	181	0	37
2022.09.22	08:00:00	12516.3	12528.3	12513.3	12514.8	240	0	37
2022.09.22	08:15:00	12514.3	12532.8	12513.8	12528.8	286	0	37
2022.09.22	08:30:00	12529.3	12553.2	12526.8	12547.7	384	0	37
2022.09.22	08:45:00	12547.7	12553.2	12539.3	12539.3	246	0	37
2022.09.22	09:00:00	12540.8	12587.0	12540.3	12554.6	915	0	17
2022.09.22	09:15:00	12554.1	12585.5	12546.1	12582.5	566	0	17
2022.09.22	09:30:00	12583.0	12583.0	12520.1	12531.1	845	0	17
2022.09.22	09:45:00	12532.1	12557.6	12517.1	12549.1	971	0	17
2022.09.22	10:00:00	12550.6	12561.5	12519.5	12560.0	2712	0	9
